amfi_code,date,nav,nav
120841,2024-03-27,378.9964,378.9964
120841,2024-03-28,379.3423,379.3423
120841,2024-03-29,381.7827,381.7827
120841,2024-04-01,384.3343,384.3343
120841,2024-04-02,385.2298,385.2298
120841,2024-04-03,385.2933,385.2933
120841,2024-04-04,384.0179,384.0179
120841,2024-04-05,381.6328,381.6328
120841,2024-04-08,381.5037,381.5037
120841,2024-04-09,377.4007,377.4007
120841,2024-04-10,375.623,375.623
120841,2024-04-11,379.5033,379.5033
120841,2024-04-12,380.0292,380.0292
120841,2024-04-15,383.2304,383.2304
120841,2024-04-16,388.4302,388.4302
120841,2024-04-17,388.0243,388.0243
120841,2024-04-18,388.935,388.935
120841,2024-04-19,388.1012,388.1012
120841,2024-04-22,385.5287,385.5287
120841,2024-04-23,382.4994,382.4994
120841,2024-04-24,385.553,385.553
120841,2024-04-25,386.4624,386.4624
120841,2024-04-26,393.0104,393.0104
120841,2024-04-29,396.5985,396.5985
120841,2024-04-30,394.2526,394.2526
120841,2024-05-01,397.3902,397.3902
120841,2024-05-02,396.527,396.527
120841,2024-05-03,401.0121,401.0121
120841,2024-05-06,399.5019,399.5019
120841,2024-05-07,396.0153,396.0153
120841,2024-05-08,393.4487,393.4487
120841,2024-05-09,391.075,391.075
120841,2024-05-10,388.388,388.388
120841,2024-05-13,386.631,386.631
120841,2024-05-14,389.7642,389.7642
120841,2024-05-15,396.1914,396.1914
120841,2024-05-16,391.7728,391.7728
120841,2024-05-17,396.3673,396.3673
120841,2024-05-20,394.9046,394.9046
120841,2024-05-21,396.3224,396.3224
120841,2024-05-22,390.7843,390.7843
120841,2024-05-23,392.7971,392.7971
120841,2024-05-24,386.1106,386.1106
120841,2024-05-27,387.3809,387.3809
120841,2024-05-28,388.4611,388.4611
120841,2024-05-29,389.3168,389.3168
120841,2024-05-30,387.0013,387.0013
120841,2024-05-31,389.082,389.082
120841,2024-06-03,390.6278,390.6278
120841,2024-06-04,390.1063,390.1063
120841,2024-06-05,392.6271,392.6271
120841,2024-06-06,392.4987,392.4987
120841,2024-06-07,394.5368,394.5368
120841,2024-06-10,394.3024,394.3024
120841,2024-06-11,395.2605,395.2605
120841,2024-06-12,397.474,397.474
120841,2024-06-13,396.286,396.286
120841,2024-06-14,392.1995,392.1995
120841,2024-06-17,393.3584,393.3584
120841,2024-06-18,397.7114,397.7114
120841,2024-06-19,398.9678,398.9678
120841,2024-06-20,400.2952,400.2952
120841,2024-06-21,400.3528,400.3528
120841,2024-06-24,403.179,403.179
120841,2024-06-25,402.7261,402.7261
120841,2024-06-26,401.3242,401.3242
120841,2024-06-27,405.4644,405.4644
120841,2024-06-28,403.78,403.78
120841,2024-07-01,407.1699,407.1699
120841,2024-07-02,411.3727,411.3727
120841,2024-07-03,413.6476,413.6476
120841,2024-07-04,409.3265,409.3265
120841,2024-07-05,409.6358,409.6358
120841,2024-07-08,409.1177,409.1177
120841,2024-07-09,407.5422,407.5422
120841,2024-07-10,408.2661,408.2661
120841,2024-07-11,411.2572,411.2572
120841,2024-07-12,409.8088,409.8088
120841,2024-07-15,409.401,409.401
120841,2024-07-16,408.7424,408.7424
120841,2024-07-17,413.1726,413.1726
120841,2024-07-18,412.4495,412.4495
120841,2024-07-19,408.1943,408.1943
120841,2024-07-22,402.7769,402.7769
120841,2024-07-23,404.2759,404.2759
120841,2024-07-24,401.7801,401.7801
120841,2024-07-25,404.3651,404.3651
120841,2024-07-26,399.8518,399.8518
120841,2024-07-29,398.1612,398.1612
120841,2024-07-30,393.7194,393.7194
120841,2024-07-31,395.4353,395.4353
120841,2024-08-01,397.9098,397.9098
120841,2024-08-02,399.3058,399.3058
120841,2024-08-05,395.704,395.704
120841,2024-08-06,393.3128,393.3128
120841,2024-08-07,394.3298,394.3298
120841,2024-08-08,388.7043,388.7043
120841,2024-08-09,388.0787,388.0787
120841,2024-08-12,393.5082,393.5082
120841,2024-08-13,393.0869,393.0869
120841,2024-08-14,388.1605,388.1605
120841,2024-08-15,386.286,386.286
120841,2024-08-16,384.3416,384.3416
120841,2024-08-19,391.8673,391.8673
120841,2024-08-20,397.8715,397.8715
120841,2024-08-21,400.6512,400.6512
120841,2024-08-22,399.6469,399.6469
120841,2024-08-23,404.1095,404.1095
120841,2024-08-26,400.2965,400.2965
120841,2024-08-27,404.3237,404.3237
120841,2024-08-28,407.8566,407.8566
120841,2024-08-29,407.5228,407.5228
120841,2024-08-30,411.8501,411.8501
120841,2024-09-02,410.4406,410.4406
120841,2024-09-03,406.0962,406.0962
120841,2024-09-04,409.8252,409.8252
120841,2024-09-05,409.7285,409.7285
120841,2024-09-06,412.1214,412.1214
120841,2024-09-09,419.0091,419.0091
120841,2024-09-10,416.5634,416.5634
120841,2024-09-11,416.2517,416.2517
120841,2024-09-12,422.2717,422.2717
120841,2024-09-13,424.9886,424.9886
120841,2024-09-16,422.5918,422.5918
120841,2024-09-17,419.2637,419.2637
120841,2024-09-18,417.531,417.531
120841,2024-09-19,415.0348,415.0348
120841,2024-09-20,416.1191,416.1191
120841,2024-09-23,416.6219,416.6219
120841,2024-09-24,417.8647,417.8647
120841,2024-09-25,414.9916,414.9916
120841,2024-09-26,414.9464,414.9464
120841,2024-09-27,407.7017,407.7017
120841,2024-09-30,408.4341,408.4341
120841,2024-10-01,412.903,412.903
120841,2024-10-02,407.9577,407.9577
120841,2024-10-03,409.9121,409.9121
120841,2024-10-04,407.9196,407.9196
120841,2024-10-07,411.0288,411.0288
120841,2024-10-08,411.8167,411.8167
120841,2024-10-09,413.5024,413.5024
120841,2024-10-10,413.9524,413.9524
120841,2024-10-11,419.0464,419.0464
120841,2024-10-14,420.5491,420.5491
120841,2024-10-15,418.1566,418.1566
120841,2024-10-16,418.7367,418.7367
120841,2024-10-17,417.5921,417.5921
120841,2024-10-18,418.4064,418.4064
120841,2024-10-21,417.0754,417.0754
120841,2024-10-22,414.8073,414.8073
120841,2024-10-23,415.7513,415.7513
120841,2024-10-24,416.1706,416.1706
120841,2024-10-25,420.3107,420.3107
120841,2024-10-28,418.9915,418.9915
120841,2024-10-29,411.9479,411.9479
120841,2024-10-30,410.84,410.84
120841,2024-10-31,405.198,405.198
120841,2024-11-01,406.896,406.896
120841,2024-11-04,401.1403,401.1403
120841,2024-11-05,397.8641,397.8641
120841,2024-11-06,396.7994,396.7994
120841,2024-11-07,402.4468,402.4468
120841,2024-11-08,398.8626,398.8626
120841,2024-11-11,399.112,399.112
120841,2024-11-12,401.3657,401.3657
120841,2024-11-13,406.8632,406.8632
120841,2024-11-14,409.8751,409.8751
120841,2024-11-15,414.062,414.062
120841,2024-11-18,417.4455,417.4455
120841,2024-11-19,413.2308,413.2308
120841,2024-11-20,414.7577,414.7577
120841,2024-11-21,418.0892,418.0892
120841,2024-11-22,414.7911,414.7911
120841,2024-11-25,412.8887,412.8887
120841,2024-11-26,410.1859,410.1859
120841,2024-11-27,413.2035,413.2035
120841,2024-11-28,413.1642,413.1642
120841,2024-11-29,412.2093,412.2093
120841,2024-12-02,407.7866,407.7866
120841,2024-12-03,407.7545,407.7545
120841,2024-12-04,405.9279,405.9279
120841,2024-12-05,407.0099,407.0099
120841,2024-12-06,403.1358,403.1358
120841,2024-12-09,403.9771,403.9771
120841,2024-12-10,402.6239,402.6239
120841,2024-12-11,398.4177,398.4177
120841,2024-12-12,393.9844,393.9844
120841,2024-12-13,390.1171,390.1171
120841,2024-12-16,389.6085,389.6085
120841,2024-12-17,390.2258,390.2258
120841,2024-12-18,391.3573,391.3573
120841,2024-12-19,392.6227,392.6227
120841,2024-12-20,390.2063,390.2063
120841,2024-12-23,394.0688,394.0688
120841,2024-12-24,392.7375,392.7375
120841,2024-12-25,394.5032,394.5032
120841,2024-12-26,394.1358,394.1358
120841,2024-12-27,395.6476,395.6476
120841,2024-12-30,395.1042,395.1042
120841,2024-12-31,396.6828,396.6828
120841,2025-01-01,396.8617,396.8617
120841,2025-01-02,399.9266,399.9266
120841,2025-01-03,397.2544,397.2544
120841,2025-01-06,391.3036,391.3036
120841,2025-01-07,388.1591,388.1591
120841,2025-01-08,392.0378,392.0378
120841,2025-01-09,391.7058,391.7058
120841,2025-01-10,392.2262,392.2262
120841,2025-01-13,388.799,388.799
120841,2025-01-14,389.2246,389.2246
120841,2025-01-15,385.9284,385.9284
120841,2025-01-16,383.1567,383.1567
120841,2025-01-17,381.9961,381.9961
120841,2025-01-20,383.6964,383.6964
120841,2025-01-21,385.7673,385.7673
120841,2025-01-22,387.9424,387.9424
120841,2025-01-23,382.7444,382.7444
120841,2025-01-24,382.9193,382.9193
120841,2025-01-27,382.4526,382.4526
120841,2025-01-28,377.5142,377.5142
120841,2025-01-29,377.7622,377.7622
120841,2025-01-30,377.1233,377.1233
120841,2025-01-31,379.0239,379.0239
120841,2025-02-03,379.4913,379.4913
120841,2025-02-04,377.8522,377.8522
120841,2025-02-05,381.1463,381.1463
120841,2025-02-06,373.9454,373.9454
120841,2025-02-07,373.9264,373.9264
120841,2025-02-10,368.3466,368.3466
120841,2025-02-11,365.5838,365.5838
120841,2025-02-12,367.4693,367.4693
120841,2025-02-13,363.5505,363.5505
120841,2025-02-14,359.1996,359.1996
120841,2025-02-17,367.0143,367.0143
120841,2025-02-18,362.828,362.828
120841,2025-02-19,368.338,368.338
120841,2025-02-20,367.9688,367.9688
120841,2025-02-21,366.4586,366.4586
120841,2025-02-24,368.485,368.485
120841,2025-02-25,373.0467,373.0467
120841,2025-02-26,369.4857,369.4857
120841,2025-02-27,368.0165,368.0165
120841,2025-02-28,370.9668,370.9668
120841,2025-03-03,372.1021,372.1021
120841,2025-03-04,375.9297,375.9297
120841,2025-03-05,377.8362,377.8362
120841,2025-03-06,384.108,384.108
120841,2025-03-07,384.9119,384.9119
120841,2025-03-10,385.8646,385.8646
120841,2025-03-11,387.1607,387.1607
120841,2025-03-12,386.874,386.874
120841,2025-03-13,389.9796,389.9796
120841,2025-03-14,390.9973,390.9973
120841,2025-03-17,393.9278,393.9278
120841,2025-03-18,397.4278,397.4278
120841,2025-03-19,399.1382,399.1382
120841,2025-03-20,401.1151,401.1151
120841,2025-03-21,397.7621,397.7621
120841,2025-03-24,396.0404,396.0404
120841,2025-03-25,399.203,399.203
120841,2025-03-26,404.4553,404.4553
120841,2025-03-27,397.7979,397.7979
120841,2025-03-28,396.0149,396.0149
120841,2025-03-31,396.3018,396.3018
120841,2025-04-01,393.4435,393.4435
120841,2025-04-02,390.8013,390.8013
120841,2025-04-03,392.6441,392.6441
120841,2025-04-04,398.3639,398.3639
120841,2025-04-07,391.4911,391.4911
120841,2025-04-08,391.1047,391.1047
120841,2025-04-09,392.9085,392.9085
120841,2025-04-10,395.8255,395.8255
120841,2025-04-11,397.1459,397.1459
120841,2025-04-14,403.5716,403.5716
120841,2025-04-15,403.8828,403.8828
120841,2025-04-16,408.7939,408.7939
120841,2025-04-17,406.68,406.68
120841,2025-04-18,407.098,407.098
120841,2025-04-21,402.975,402.975
120841,2025-04-22,406.399,406.399
120841,2025-04-23,406.177,406.177
120841,2025-04-24,407.671,407.671
120841,2025-04-25,406.7557,406.7557
120841,2025-04-28,409.0758,409.0758
120841,2025-04-29,410.724,410.724
120841,2025-04-30,407.3469,407.3469
120841,2025-05-01,404.204,404.204
120841,2025-05-02,404.3135,404.3135
120841,2025-05-05,406.8821,406.8821
120841,2025-05-06,413.8354,413.8354
120841,2025-05-07,415.1569,415.1569
120841,2025-05-08,419.0784,419.0784
120841,2025-05-09,413.3728,413.3728
120841,2025-05-12,420.9939,420.9939
120841,2025-05-13,423.4671,423.4671
120841,2025-05-14,423.5003,423.5003
120841,2025-05-15,423.1038,423.1038
120841,2025-05-16,419.2087,419.2087
120841,2025-05-19,416.398,416.398
120841,2025-05-20,423.6917,423.6917
120841,2025-05-21,420.2289,420.2289
120841,2025-05-22,416.7237,416.7237
120841,2025-05-23,414.3646,414.3646
120841,2025-05-26,410.2207,410.2207
120841,2025-05-27,410.4877,410.4877
120841,2025-05-28,414.6626,414.6626
120841,2025-05-29,412.6489,412.6489
120841,2025-05-30,407.8916,407.8916
120841,2025-06-02,409.1538,409.1538
120841,2025-06-03,409.1637,409.1637
120841,2025-06-04,413.011,413.011
120841,2025-06-05,411.5711,411.5711
120841,2025-06-06,410.8398,410.8398
120841,2025-06-09,410.5101,410.5101
120841,2025-06-10,411.0444,411.0444
120841,2025-06-11,409.8352,409.8352
120841,2025-06-12,408.0458,408.0458
120841,2025-06-13,401.6482,401.6482
120841,2025-06-16,399.8567,399.8567
120841,2025-06-17,402.5944,402.5944
120841,2025-06-18,405.8339,405.8339
120841,2025-06-19,404.3598,404.3598
120841,2025-06-20,409.2316,409.2316
120841,2025-06-23,409.3391,409.3391
120841,2025-06-24,404.7466,404.7466
120841,2025-06-25,399.097,399.097
120841,2025-06-26,403.6162,403.6162
120841,2025-06-27,402.4982,402.4982
120841,2025-06-30,398.4171,398.4171
120841,2025-07-01,390.7588,390.7588
120841,2025-07-02,389.5984,389.5984
120841,2025-07-03,391.1933,391.1933
120841,2025-07-04,388.9943,388.9943
120841,2025-07-07,385.5966,385.5966
120841,2025-07-08,383.9309,383.9309
120841,2025-07-09,388.3637,388.3637
120841,2025-07-10,383.8198,383.8198
120841,2025-07-11,381.8508,381.8508
120841,2025-07-14,386.1491,386.1491
120841,2025-07-15,388.0359,388.0359
120841,2025-07-16,388.8499,388.8499
120841,2025-07-17,386.832,386.832
120841,2025-07-18,387.1357,387.1357
120841,2025-07-21,385.5026,385.5026
120841,2025-07-22,382.7894,382.7894
120841,2025-07-23,379.3562,379.3562
120841,2025-07-24,382.1856,382.1856
120841,2025-07-25,382.1792,382.1792
120841,2025-07-28,383.4385,383.4385
120841,2025-07-29,384.1499,384.1499
120841,2025-07-30,385.8455,385.8455
120841,2025-07-31,385.1784,385.1784
120841,2025-08-01,383.7436,383.7436
120841,2025-08-04,381.191,381.191
120841,2025-08-05,376.6613,376.6613
120841,2025-08-06,373.1449,373.1449
120841,2025-08-07,372.1362,372.1362
120841,2025-08-08,367.1015,367.1015
120841,2025-08-11,362.8406,362.8406
120841,2025-08-12,366.3797,366.3797
120841,2025-08-13,367.2942,367.2942
120841,2025-08-14,366.0223,366.0223
120841,2025-08-15,373.6216,373.6216
120841,2025-08-18,368.4199,368.4199
120841,2025-08-19,371.7952,371.7952
120841,2025-08-20,371.6216,371.6216
120841,2025-08-21,374.3965,374.3965
120841,2025-08-22,374.9498,374.9498
120841,2025-08-25,368.9999,368.9999
120841,2025-08-26,369.5012,369.5012
120841,2025-08-27,370.7876,370.7876
120841,2025-08-28,363.8762,363.8762
120841,2025-08-29,370.3596,370.3596
120841,2025-09-01,371.5691,371.5691
120841,2025-09-02,373.9706,373.9706
120841,2025-09-03,370.3372,370.3372
120841,2025-09-04,372.792,372.792
120841,2025-09-05,376.5854,376.5854
120841,2025-09-08,377.6233,377.6233
120841,2025-09-09,377.7869,377.7869
120841,2025-09-10,375.0148,375.0148
120841,2025-09-11,374.4936,374.4936
120841,2025-09-12,372.9986,372.9986
120841,2025-09-15,375.0784,375.0784
120841,2025-09-16,372.4698,372.4698
120841,2025-09-17,374.5224,374.5224
120841,2025-09-18,371.9533,371.9533
120841,2025-09-19,371.2851,371.2851
120841,2025-09-22,373.5005,373.5005
120841,2025-09-23,371.3809,371.3809
120841,2025-09-24,373.7104,373.7104
120841,2025-09-25,375.7312,375.7312
120841,2025-09-26,375.0279,375.0279
120841,2025-09-29,379.0857,379.0857
120841,2025-09-30,379.5416,379.5416
120841,2025-10-01,383.4469,383.4469
120841,2025-10-02,389.7611,389.7611
120841,2025-10-03,389.1332,389.1332
120841,2025-10-06,391.5548,391.5548
120841,2025-10-07,389.5603,389.5603
120841,2025-10-08,386.2272,386.2272
120841,2025-10-09,385.761,385.761
120841,2025-10-10,381.3497,381.3497
120841,2025-10-13,378.4045,378.4045
120841,2025-10-14,380.5797,380.5797
120841,2025-10-15,379.0551,379.0551
120841,2025-10-16,381.6346,381.6346
120841,2025-10-17,382.8411,382.8411
120841,2025-10-20,389.3433,389.3433
120841,2025-10-21,391.3497,391.3497
120841,2025-10-22,395.4182,395.4182
120841,2025-10-23,397.0269,397.0269
120841,2025-10-24,398.3242,398.3242
120841,2025-10-27,402.6445,402.6445
120841,2025-10-28,405.2354,405.2354
120841,2025-10-29,406.1963,406.1963
120841,2025-10-30,407.1437,407.1437
120841,2025-10-31,409.292,409.292
120841,2025-11-03,407.0857,407.0857
120841,2025-11-04,404.7398,404.7398
120841,2025-11-05,410.0714,410.0714
120841,2025-11-06,417.0849,417.0849
120841,2025-11-07,413.8955,413.8955
120841,2025-11-10,411.6731,411.6731
120841,2025-11-11,416.0567,416.0567
120841,2025-11-12,418.2346,418.2346
120841,2025-11-13,420.9542,420.9542
120841,2025-11-14,424.5149,424.5149
120841,2025-11-17,423.8332,423.8332
120841,2025-11-18,425.2877,425.2877
120841,2025-11-19,426.4546,426.4546
120841,2025-11-20,423.4564,423.4564
120841,2025-11-21,424.8539,424.8539
120841,2025-11-24,429.7384,429.7384
120841,2025-11-25,428.695,428.695
120841,2025-11-26,429.4938,429.4938
120841,2025-11-27,430.4995,430.4995
120841,2025-11-28,429.6416,429.6416
120841,2025-12-01,432.4372,432.4372
120841,2025-12-02,430.0731,430.0731
120841,2025-12-03,435.3821,435.3821
120841,2025-12-04,438.0191,438.0191
120841,2025-12-05,434.6395,434.6395
120841,2025-12-08,441.4248,441.4248
120841,2025-12-09,442.3079,442.3079
120841,2025-12-10,439.7235,439.7235
120841,2025-12-11,444.2571,444.2571
120841,2025-12-12,446.4296,446.4296
120841,2025-12-15,439.7342,439.7342
120841,2025-12-16,437.9262,437.9262
120841,2025-12-17,439.232,439.232
120841,2025-12-18,431.1681,431.1681
120841,2025-12-19,431.7143,431.7143
120841,2025-12-22,432.5393,432.5393
120841,2025-12-23,428.2691,428.2691
120841,2025-12-24,429.514,429.514
120841,2025-12-25,429.764,429.764
120841,2025-12-26,425.4919,425.4919
120841,2025-12-29,429.1779,429.1779
120841,2025-12-30,432.584,432.584
120841,2025-12-31,431.7027,431.7027
120841,2026-01-01,431.1697,431.1697
120841,2026-01-02,434.1641,434.1641
120841,2026-01-05,433.6201,433.6201
120841,2026-01-06,426.5185,426.5185
120841,2026-01-07,428.5751,428.5751
120841,2026-01-08,425.7318,425.7318
120841,2026-01-09,424.4895,424.4895
120841,2026-01-12,430.2044,430.2044
120841,2026-01-13,429.9181,429.9181
120841,2026-01-14,430.1465,430.1465
120841,2026-01-15,432.3072,432.3072
120841,2026-01-16,434.4622,434.4622
120841,2026-01-19,431.1769,431.1769
120841,2026-01-20,431.17,431.17
120841,2026-01-21,431.53,431.53
120841,2026-01-22,432.7898,432.7898
120841,2026-01-23,434.119,434.119
120841,2026-01-26,444.3682,444.3682
120841,2026-01-27,440.0108,440.0108
120841,2026-01-28,444.0596,444.0596
120841,2026-01-29,448.9498,448.9498
120841,2026-01-30,451.1378,451.1378
120841,2026-02-02,448.7893,448.7893
120841,2026-02-03,455.6616,455.6616
120841,2026-02-04,447.1682,447.1682
120841,2026-02-05,444.7111,444.7111
120841,2026-02-06,449.5621,449.5621
120841,2026-02-09,448.3283,448.3283
120841,2026-02-10,454.9198,454.9198
120841,2026-02-11,449.1263,449.1263
120841,2026-02-12,444.9724,444.9724
120841,2026-02-13,443.1195,443.1195
120841,2026-02-16,444.9832,444.9832
120841,2026-02-17,444.3419,444.3419
120841,2026-02-18,442.6526,442.6526
120841,2026-02-19,448.4637,448.4637
120841,2026-02-20,454.7242,454.7242
120841,2026-02-23,453.2992,453.2992
120841,2026-02-24,446.7457,446.7457
120841,2026-02-25,438.5519,438.5519
120841,2026-02-26,439.7052,439.7052
120841,2026-02-27,442.4844,442.4844
120841,2026-03-02,442.9588,442.9588
120841,2026-03-03,442.9103,442.9103
120841,2026-03-04,440.0057,440.0057
120841,2026-03-05,442.7831,442.7831
120841,2026-03-06,449.617,449.617
120841,2026-03-09,441.1394,441.1394
120841,2026-03-10,441.0655,441.0655
120841,2026-03-11,437.5327,437.5327
120841,2026-03-12,432.042,432.042
120841,2026-03-13,427.9786,427.9786
120841,2026-03-16,429.6356,429.6356
120841,2026-03-17,431.3952,431.3952
120841,2026-03-18,437.2124,437.2124
120841,2026-03-19,437.4719,437.4719
120841,2026-03-20,430.963,430.963
120841,2026-03-23,430.2806,430.2806
120841,2026-03-24,425.2711,425.2711
120841,2026-03-25,420.9861,420.9861
120841,2026-03-26,423.3654,423.3654
120841,2026-03-27,424.3099,424.3099
120841,2026-03-30,426.7344,426.7344
120841,2026-03-31,425.6106,425.6106
120841,2026-04-01,428.8094,428.8094
120841,2026-04-02,427.4693,427.4693
120841,2026-04-03,431.9227,431.9227
120841,2026-04-06,433.4611,433.4611
120841,2026-04-07,432.8937,432.8937
120841,2026-04-08,433.928,433.928
120841,2026-04-09,434.0835,434.0835
120841,2026-04-10,440.4642,440.4642
120841,2026-04-13,441.6464,441.6464
120841,2026-04-14,441.868,441.868
120841,2026-04-15,441.1672,441.1672
120841,2026-04-16,444.6893,444.6893
120841,2026-04-17,447.7052,447.7052
120841,2026-04-20,446.8557,446.8557
120841,2026-04-21,442.5529,442.5529
120841,2026-04-22,439.273,439.273
120841,2026-04-23,438.7865,438.7865
120841,2026-04-24,444.2667,444.2667
120841,2026-04-27,443.5164,443.5164
120841,2026-04-28,441.4262,441.4262
120841,2026-04-29,434.8489,434.8489
120841,2026-04-30,440.9197,440.9197
120841,2026-05-01,443.3666,443.3666
120841,2026-05-04,446.7204,446.7204
120841,2026-05-05,450.7578,450.7578
120841,2026-05-06,450.3357,450.3357
120841,2026-05-07,450.9043,450.9043
120841,2026-05-08,457.0986,457.0986
120841,2026-05-11,458.0594,458.0594
120841,2026-05-12,460.6766,460.6766
120841,2026-05-13,464.4666,464.4666
120841,2026-05-14,467.3487,467.3487
120841,2026-05-15,467.0616,467.0616
120841,2026-05-18,467.163,467.163
120841,2026-05-19,470.6206,470.6206
120841,2026-05-20,474.0969,474.0969
120841,2026-05-21,479.2539,479.2539
120841,2026-05-22,481.8373,481.8373
120841,2026-05-25,484.6292,484.6292
120841,2026-05-26,482.9748,482.9748
120841,2026-05-27,480.7537,480.7537
120841,2026-05-28,484.3247,484.3247
120841,2026-05-29,482.127,482.127
120842,2022-01-03,62.1265,62.1265
120842,2022-01-04,63.2031,63.2031
120842,2022-01-05,64.1764,64.1764
120842,2022-01-06,64.4521,64.4521
120842,2022-01-07,64.2674,64.2674
120842,2022-01-10,64.2159,64.2159
120842,2022-01-11,64.93,64.93
120842,2022-01-12,64.9455,64.9455
120842,2022-01-13,64.5565,64.5565
120842,2022-01-14,65.547,65.547
120842,2022-01-17,65.7339,65.7339
120842,2022-01-18,65.3254,65.3254
120842,2022-01-19,65.7453,65.7453
120842,2022-01-20,66.5588,66.5588
120842,2022-01-21,65.8053,65.8053
120842,2022-01-24,65.6919,65.6919
120842,2022-01-25,65.5424,65.5424
120842,2022-01-26,65.9427,65.9427
120842,2022-01-27,66.4882,66.4882
120842,2022-01-28,66.0954,66.0954
120842,2022-01-31,64.9688,64.9688
120842,2022-02-01,65.8205,65.8205
120842,2022-02-02,64.9879,64.9879
120842,2022-02-03,65.2432,65.2432
120842,2022-02-04,65.1842,65.1842
120842,2022-02-07,65.3551,65.3551
120842,2022-02-08,66.7046,66.7046
120842,2022-02-09,69.2216,69.2216
120842,2022-02-10,67.9272,67.9272
120842,2022-02-11,68.7783,68.7783
120842,2022-02-14,68.6961,68.6961
120842,2022-02-15,69.61,69.61
120842,2022-02-16,70.4597,70.4597
120842,2022-02-17,71.707,71.707
120842,2022-02-18,72.0005,72.0005
120842,2022-02-21,71.2861,71.2861
120842,2022-02-22,72.1306,72.1306
120842,2022-02-23,72.2813,72.2813
120842,2022-02-24,72.1279,72.1279
120842,2022-02-25,71.7664,71.7664
120842,2022-02-28,72.685,72.685
120842,2022-03-01,74.1433,74.1433
120842,2022-03-02,73.1394,73.1394
120842,2022-03-03,73.7357,73.7357
120842,2022-03-04,73.4573,73.4573
120842,2022-03-07,72.2272,72.2272
120842,2022-03-08,72.4039,72.4039
120842,2022-03-09,71.7338,71.7338
120842,2022-03-10,70.4394,70.4394
120842,2022-03-11,69.8305,69.8305
120842,2022-03-14,69.0233,69.0233
120842,2022-03-15,68.5374,68.5374
120842,2022-03-16,67.5038,67.5038
120842,2022-03-17,67.2307,67.2307
120842,2022-03-18,66.7042,66.7042
120842,2022-03-21,67.0499,67.0499
120842,2022-03-22,67.5735,67.5735
120842,2022-03-23,67.83,67.83
120842,2022-03-24,67.6848,67.6848
120842,2022-03-25,67.518,67.518
120842,2022-03-28,66.8901,66.8901
120842,2022-03-29,66.287,66.287
120842,2022-03-30,66.8927,66.8927
120842,2022-03-31,65.5428,65.5428
120842,2022-04-01,65.5237,65.5237
120842,2022-04-04,65.3145,65.3145
120842,2022-04-05,65.8289,65.8289
120842,2022-04-06,64.7594,64.7594
120842,2022-04-07,64.8128,64.8128
120842,2022-04-08,65.1233,65.1233
120842,2022-04-11,63.6984,63.6984
120842,2022-04-12,62.927,62.927
120842,2022-04-13,62.9003,62.9003
120842,2022-04-14,63.3313,63.3313
120842,2022-04-15,63.5126,63.5126
120842,2022-04-18,63.9832,63.9832
120842,2022-04-19,63.2046,63.2046
120842,2022-04-20,62.0559,62.0559
120842,2022-04-21,62.1606,62.1606
120842,2022-04-22,61.294,61.294
120842,2022-04-25,60.7034,60.7034
120842,2022-04-26,61.426,61.426
120842,2022-04-27,61.6067,61.6067
120842,2022-04-28,61.2305,61.2305
120842,2022-04-29,60.7621,60.7621
120842,2022-05-02,61.2566,61.2566
120842,2022-05-03,61.4537,61.4537
120842,2022-05-04,60.6077,60.6077
120842,2022-05-05,59.251,59.251
120842,2022-05-06,60.6416,60.6416
120842,2022-05-09,59.8011,59.8011
120842,2022-05-10,60.2206,60.2206
120842,2022-05-11,61.3607,61.3607
120842,2022-05-12,61.5107,61.5107
120842,2022-05-13,61.1114,61.1114
120842,2022-05-16,60.1178,60.1178
120842,2022-05-17,59.1304,59.1304
120842,2022-05-18,59.4376,59.4376
120842,2022-05-19,60.5197,60.5197
120842,2022-05-20,60.2746,60.2746
120842,2022-05-23,59.9154,59.9154
120842,2022-05-24,60.4584,60.4584
120842,2022-05-25,60.0046,60.0046
120842,2022-05-26,60.2427,60.2427
120842,2022-05-27,60.3135,60.3135
120842,2022-05-30,60.0591,60.0591
120842,2022-05-31,60.0885,60.0885
120842,2022-06-01,61.4114,61.4114
120842,2022-06-02,61.8991,61.8991
120842,2022-06-03,62.7561,62.7561
120842,2022-06-06,62.1118,62.1118
120842,2022-06-07,62.9743,62.9743
120842,2022-06-08,63.5006,63.5006
120842,2022-06-09,62.4132,62.4132
120842,2022-06-10,62.8601,62.8601
120842,2022-06-13,62.5173,62.5173
120842,2022-06-14,61.4126,61.4126
120842,2022-06-15,61.5496,61.5496
120842,2022-06-16,61.9898,61.9898
120842,2022-06-17,62.1443,62.1443
120842,2022-06-20,62.1051,62.1051
120842,2022-06-21,61.9016,61.9016
120842,2022-06-22,63.7993,63.7993
120842,2022-06-23,62.9451,62.9451
120842,2022-06-24,63.6491,63.6491
120842,2022-06-27,63.7038,63.7038
120842,2022-06-28,63.0982,63.0982
120842,2022-06-29,63.1042,63.1042
120842,2022-06-30,62.1027,62.1027
120842,2022-07-01,61.7033,61.7033
120842,2022-07-04,61.7103,61.7103
120842,2022-07-05,60.6161,60.6161
120842,2022-07-06,61.0257,61.0257
120842,2022-07-07,60.3665,60.3665
120842,2022-07-08,59.3667,59.3667
120842,2022-07-11,58.6435,58.6435
120842,2022-07-12,60.2315,60.2315
120842,2022-07-13,58.8619,58.8619
